Couqley Gemayzeh,,,,,,,,,,,,,,,
Complete Report,,,,,,,,,,,,,,,
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 1 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Branch: Couqley Gemayzeh,,,,,,,,,,,,,,,
Division: Alcoholic Beverages,,,,,,,,,,,,,,,
Group: Apero,,,,,,,,,,,,,,,
Formulas,142.00,"2,421.17",,0.00,0.00,,0.00,0.00,0.00,0.00,142.00,"2,421.17",,,4.12
Group: Kids Menu,,,,,,,,,,,,,,,
Crispy Chicken Strips,9.00,81.08,,0.00,0.00,,0.00,0.00,0.00,0.00,9.00,81.08,,,16.04
Free Scoop Of Ice Cream,4.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,4.00,0.00,,,0.00
Kids Bistro Burger,6.00,83.78,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,83.78,,,16.58
Kids Couqley’s Steak Frites,16.00,216.22,,0.00,0.00,,0.00,0.00,0.00,0.00,16.00,216.22,,,42.78
Kids Penne Arrabbiata,4.00,24.32,,0.00,0.00,,0.00,0.00,0.00,0.00,4.00,24.32,,,4.81
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 20 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Kids Poulet Frites,3.00,32.43,,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,32.43,,,6.42
Kids Tagliatelle Au Poulet,6.00,67.57,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,67.57,,,13.37
Kids Menu,48.00,505.41,,0.00,0.00,,0.00,0.00,0.00,0.00,48.00,505.41,,,0.85
Group: Ladies Night,,,,,,,,,,,,,,,
Couqley Steak Regular  Frites OH,16.00,461.26,,0.00,0.00,,0.00,0.00,0.00,0.00,16.00,461.26,,,94.12
Regular Mushroom Steak Frites OH,1.00,28.83,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,28.83,,,5.88
Ladies Night,17.00,490.09,,0.00,0.00,,0.00,0.00,0.00,0.00,17.00,490.09,,,0.82
Group: Les Sauces,,,,,,,,,,,,,,,
Bearnaise Sauce,8.00,10.81,,0.00,0.00,,0.00,0.00,0.00,0.00,8.00,10.81,,,2.12
Couqley Sauce (Steak Frite),210.00,351.38,,0.00,0.00,,0.00,0.00,0.00,0.00,210.00,351.38,,,68.78
Mushroom Sauce,75.00,89.20,,0.00,0.00,,0.00,0.00,0.00,0.00,75.00,89.20,,,17.46
Roquefort Sauce,13.00,24.33,,0.00,0.00,,0.00,0.00,0.00,0.00,13.00,24.33,,,4.76
Sauces Aux Herbes (Poulet Frites),19.00,35.14,,0.00,0.00,,0.00,0.00,0.00,0.00,19.00,35.14,,,6.88
Les Sauces,325.00,510.85,,0.00,0.00,,0.00,0.00,0.00,0.00,325.00,510.85,,,0.85
Group: Modifier,,,,,,,,,,,,,,,
Add Cheddar Cheese Slice,1.00,1.80,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,1.80,,,0.63
Add Mexican Beer,13.00,11.71,,0.00,0.00,,0.00,0.00,0.00,0.00,13.00,11.71,,,4.11
Add Truffle Mayo,3.00,10.81,,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,10.81,,,3.80
Boule Chocolat,18.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,18.00,0.00,,,0.00
Boule Citron,16.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,16.00,0.00,,,0.00
Boule Fraise,3.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,0.00,,,0.00
Boule Vanille,32.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,32.00,0.00,,,0.00
Creamy,1.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,,,0.00
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 21 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Crispy,30.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,30.00,0.00,,,0.00
Cuit,25.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,25.00,0.00,,,0.00
Cut in Half,28.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,28.00,0.00,,,0.00
Extra 1$,10.50,9.46,,0.00,0.00,,0.00,0.00,0.00,0.00,10.50,9.46,,,3.32
Extra Caesar Sauce,2.00,4.50,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,4.50,,,1.58
Extra Caramel,3.00,6.76,,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,6.76,,,2.37
Extra Chicken,17.00,61.27,,0.00,0.00,,0.00,0.00,0.00,0.00,17.00,61.27,,,21.52
Extra Fries,28.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,28.00,0.00,,,0.00
Extra Full Chicken Breast,1.00,7.21,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,7.21,,,2.53
Extra Grilled Potatoes & Vegetables,23.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,23.00,0.00,,,0.00
Extra Parmesan,3.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,0.00,,,0.00
Extra Shrimp,1.00,5.41,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,5.41,,,1.90
Extra Side Salad,27.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,27.00,0.00,,,0.00
Extra Tagliatelle,2.00,16.22,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,16.22,,,5.70
Extra Tartare Sauce,1.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,,,0.00
Extra Vegetables,83.00,149.57,,0.00,0.00,,0.00,0.00,0.00,0.00,83.00,149.57,,,52.53
Medium,433.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,433.00,0.00,,,0.00
Medium Rare,257.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,257.00,0.00,,,0.00
Medium Well,844.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,844.00,0.00,,,0.00
Mi Cuit,9.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,9.00,0.00,,,0.00
No Cheddar Cheese,5.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,0.00,,,0.00
No Cocktail Sauce,3.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,0.00,,,0.00
No Frite,41.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,41.00,0.00,,,0.00
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 22 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
No Lettuce,7.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,7.00,0.00,,,0.00
No Onion,15.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,15.00,0.00,,,0.00
No Pickles,18.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,18.00,0.00,,,0.00
No Tomato,14.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,14.00,0.00,,,0.00
Normal,9.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,9.00,0.00,,,0.00
Not Spicy,15.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,15.00,0.00,,,0.00
Nuts,59.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,59.00,0.00,,,0.00
Rare,31.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,31.00,0.00,,,0.00
Sauce on the side,162.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,162.00,0.00,,,0.00
Spicy,29.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,29.00,0.00,,,0.00
Tarte aux Fraises,9.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,9.00,0.00,,,0.00
Tarte aux Noix,3.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,0.00,,,0.00
Well Done,250.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,250.00,0.00,,,0.00
White Sauce Only,6.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,0.00,,,0.00
Modifier,"2,590.50",284.71,,0.00,0.00,,0.00,0.00,0.00,0.00,"2,590.50",284.71,,,0.47
Group: Plats Principaux,,,,,,,,,,,,,,,
Duck Confit,32.00,922.53,,0.00,0.00,,0.00,0.00,0.00,0.00,32.00,922.53,,,13.26
Fish And Chips,19.00,445.04,,0.00,0.00,,0.00,0.00,0.00,0.00,19.00,445.04,,,6.40
Grilled Shrimp Platter,12.00,400.00,,0.00,0.00,,0.00,0.00,0.00,0.00,12.00,400.00,,,5.75
Moules Frites,13.00,468.47,,0.00,0.00,,0.00,0.00,0.00,0.00,13.00,468.47,,,6.74
Pave De Saumon,35.00,"1,072.08",,0.00,0.00,,0.00,0.00,0.00,0.00,35.00,"1,072.08",,,15.41
Penne Arrabbiata,25.00,270.28,,0.00,0.00,,0.00,0.00,0.00,0.00,25.00,270.28,,,3.89
Poulet Frites,124.00,"2,160.86",,0.00,0.00,,0.00,0.00,0.00,0.00,124.00,"2,160.86",,,31.07
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 23 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Sea Bass En Papillote,22.00,654.06,,0.00,0.00,,0.00,0.00,0.00,0.00,22.00,654.06,,,9.40
Tagliatelle Au Poulet,32.00,562.17,,0.00,0.00,,0.00,0.00,0.00,0.00,32.00,562.17,,,8.08
Plats Principaux,314.00,"6,955.48",,0.00,0.00,,0.00,0.00,0.00,0.00,314.00,"6,955.48",,,10.31
Group: Salades,,,,,,,,,,,,,,,
Artichaut Salad,53.00,716.24,,0.00,0.00,,0.00,0.00,0.00,0.00,53.00,716.24,,,20.29
Caesar Salad,27.00,291.90,,0.00,0.00,,0.00,0.00,0.00,0.00,27.00,291.90,,,8.27
Farmers Market,25.00,337.85,,0.00,0.00,,0.00,0.00,0.00,0.00,25.00,337.85,,,9.57
Grilled Calamar Salad,46.00,704.49,,0.00,0.00,,0.00,0.00,0.00,0.00,46.00,704.49,,,19.96
Salade De Chevre Chaud,80.00,"1,009.04",,0.00,0.00,,0.00,0.00,0.00,0.00,80.00,"1,009.04",,,28.59
Salade Endives Roquefort,29.00,470.26,,0.00,0.00,,0.00,0.00,0.00,0.00,29.00,470.26,,,13.32
Salades,260.00,"3,529.78",,0.00,0.00,,0.00,0.00,0.00,0.00,260.00,"3,529.78",,,4.97
Group: Side Orders,,,,,,,,,,,,,,,
Baguette Brown,334.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,334.00,0.00,,,0.00
Bol De Riz,5.00,27.03,,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,27.03,,,2.99
Bread And Butter,13.00,35.14,,0.00,0.00,,0.00,0.00,0.00,0.00,13.00,35.14,,,3.88
Butter,9.25,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,9.25,0.00,,,0.00
Epinard A La creme,11.00,79.28,,0.00,0.00,,0.00,0.00,0.00,0.00,11.00,79.28,,,8.76
Gratin Dauphinois,19.00,102.70,,0.00,0.00,,0.00,0.00,0.00,0.00,19.00,102.70,,,11.35
Grilled Portobello Mushrooms,22.00,178.38,,0.00,0.00,,0.00,0.00,0.00,0.00,22.00,178.38,,,19.72
Grilled Pot & Veg,14.00,56.76,,0.00,0.00,,0.00,0.00,0.00,0.00,14.00,56.76,,,6.27
Mixed Greens Salad,23.00,93.24,,0.00,0.00,,0.00,0.00,0.00,0.00,23.00,93.24,,,10.31
Pommes De Terres Forestiere,6.00,29.73,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,29.73,,,3.29
Pommes Frites,28.00,138.74,,0.00,0.00,,0.00,0.00,0.00,0.00,28.00,138.74,,,15.34
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 24 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Pommes Rissolees,2.00,9.91,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,9.91,,,1.10
Roasted Baby Potatoes,13.00,64.41,,0.00,0.00,,0.00,0.00,0.00,0.00,13.00,64.41,,,7.12
Truffle Parmesan Frites,11.00,89.19,,0.00,0.00,,0.00,0.00,0.00,0.00,11.00,89.19,,,9.86
Side Orders,510.25,904.49,,0.00,0.00,,0.00,0.00,0.00,0.00,510.25,904.49,,,1.26
Group: Specials,,,,,,,,,,,,,,,
Mousse Au Chocolat,21.00,132.43,,0.00,0.00,,0.00,0.00,0.00,0.00,21.00,132.43,,,25.42
Salade Roquettes & Crevettes,25.00,388.52,,0.00,0.00,,0.00,0.00,0.00,0.00,25.00,388.52,,,74.58
Specials,46.00,520.95,,0.00,0.00,,0.00,0.00,0.00,0.00,46.00,520.95,,,0.72
Group: Starters,,,,,,,,,,,,,,,
Baguette White,334.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,334.00,0.00,,,0.00
Bone Marrow Plate,47.00,931.54,,0.00,0.00,,0.00,0.00,0.00,0.00,47.00,931.54,,,9.97
Burrata,96.00,"1,556.74",,0.00,0.00,,0.00,0.00,0.00,0.00,96.00,"1,556.74",,,16.66
Calamars Frits,44.00,673.86,,0.00,0.00,,0.00,0.00,0.00,0.00,44.00,673.86,,,7.21
Crab Cakes,14.00,227.02,,0.00,0.00,,0.00,0.00,0.00,0.00,14.00,227.02,,,2.43
Duck Spring Rolls,40.75,587.37,,0.00,0.00,,0.00,0.00,0.00,0.00,40.75,587.37,,,6.29
Escargots 12 Pieces,33.00,654.06,,0.00,0.00,,0.00,0.00,0.00,0.00,33.00,654.06,,,7.00
Escargots 6 Pieces,38.00,376.58,,0.00,0.00,,0.00,0.00,0.00,0.00,38.00,376.58,,,4.03
FIRE,465.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,465.00,0.00,,,0.00
Hold,532.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,532.00,0.00,,,0.00
Poelee De Champignons,83.00,"1,046.87",,0.00,0.00,,0.00,0.00,0.00,0.00,83.00,"1,046.87",,,11.20
Salade De Lentilles,19.00,205.41,,0.00,0.00,,0.00,0.00,0.00,0.00,19.00,205.41,,,2.20
Soup A L'Oignon Gratinee,237.00,"1,921.60",,0.00,0.00,,0.00,0.00,0.00,0.00,237.00,"1,921.60",,,20.57
Soupe Du Jour,38.00,308.10,,0.00,0.00,,0.00,0.00,0.00,0.00,38.00,308.10,,,3.30
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 25 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Tartare De Saumon,30.00,540.54,,0.00,0.00,,0.00,0.00,0.00,0.00,30.00,540.54,,,5.79
Tarte Fine De Chevre Frais,29.00,313.52,,0.00,0.00,,0.00,0.00,0.00,0.00,29.00,313.52,,,3.36
Starters,"2,079.75","9,343.22",,0.00,0.00,,0.00,0.00,0.00,0.00,"2,079.75","9,343.22",,,11.43
Group: Weekday Lunch OFFER,,,,,,,,,,,,,,,
7up Lunch Offer,20.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,20.00,0.00,,,0.00
Boeuf Stroganoff,19.00,261.04,,0.00,0.00,,0.00,0.00,0.00,0.00,19.00,261.04,,,8.43
Couqley Steak Frites Lunch,113.00,"2,239.65",,0.00,0.00,,0.00,0.00,0.00,0.00,113.00,"2,239.65",,,72.31
Diet 7up Lunch Offer,18.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,18.00,0.00,,,0.00
Diet Pepsi Lunch Offer,38.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,38.00,0.00,,,0.00
Iced Tea Lunch Offer,1.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,,,0.00
Lunch Offer Sea Bass,2.00,55.86,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,55.86,,,1.80
Pepsi Lunch Offer,23.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,23.00,0.00,,,0.00
Pepsi Zero Lunch Offer,6.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,0.00,,,0.00
Poulet Frites Lunch,11.00,168.47,,0.00,0.00,,0.00,0.00,0.00,0.00,11.00,168.47,,,5.44
Poulet Frites Sandwich,4.00,50.45,,0.00,0.00,,0.00,0.00,0.00,0.00,4.00,50.45,,,1.63
Steak Frites Sandwich,21.00,321.62,,0.00,0.00,,0.00,0.00,0.00,0.00,21.00,321.62,,,10.38
Weekday Lunch OFFER,276.00,"3,097.09",,0.00,0.00,,0.00,0.00,0.00,0.00,276.00,"3,097.09",,,3.65
Food,"8,930.50","84,860.56",,0.00,0.00,,0.00,0.00,0.00,0.00,"8,930.50","84,860.56",,,98.42
Division: Non Alcoholic Beverages,,,,,,,,,,,,,,,
Group: Cold Drinks,,,,,,,,,,,,,,,
7up,22.00,59.47,,0.00,0.00,,0.00,0.00,0.00,0.00,22.00,59.47,,,1.39
Diet 7up,69.00,186.50,,0.00,0.00,,0.00,0.00,0.00,0.00,69.00,186.50,,,4.36
Diet Pepsi,312.00,837.87,,0.00,0.00,,0.00,0.00,0.00,0.00,312.00,837.87,,,19.58
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 26 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Iced Tea,34.00,91.90,,0.00,0.00,,0.00,0.00,0.00,0.00,34.00,91.90,,,2.15
Lemonade,21.00,66.21,,0.00,0.00,,0.00,0.00,0.00,0.00,21.00,66.21,,,1.55
Minted Frozen Lemonade,4.00,18.02,,0.00,0.00,,0.00,0.00,0.00,0.00,4.00,18.02,,,0.42
Non Alcoholic Cocktail,6.00,32.43,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,32.43,,,0.76
Orange Juice,23.00,82.89,,0.00,0.00,,0.00,0.00,0.00,0.00,23.00,82.89,,,1.94
Pepsi,61.00,164.88,,0.00,0.00,,0.00,0.00,0.00,0.00,61.00,164.88,,,3.85
Pepsi Zero,34.00,91.90,,0.00,0.00,,0.00,0.00,0.00,0.00,34.00,91.90,,,2.15
San Pellegrino Large,124.00,670.22,,0.00,0.00,,0.00,0.00,0.00,0.00,124.00,670.22,,,15.67
San Pellegrino Small,122.00,329.76,,0.00,0.00,,0.00,0.00,0.00,0.00,122.00,329.76,,,7.71
Soda,1.00,2.70,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,2.70,,,0.06
Tonic,4.00,10.81,,0.00,0.00,,0.00,0.00,0.00,0.00,4.00,10.81,,,0.25
Water Large,453.00,"1,632.61",,0.00,0.00,,0.00,0.00,0.00,0.00,453.00,"1,632.61",,,38.16
Cold Drinks,"1,290.00","4,278.16",,0.00,0.00,,0.00,0.00,0.00,0.00,"1,290.00","4,278.16",,,100.00
Group: Hot Drinks,,,,,,,,,,,,,,,
Cafe Blanc,13.00,23.42,,0.00,0.00,,0.00,0.00,0.00,0.00,13.00,23.42,,,7.16
Cappuccino,7.00,22.07,,0.00,0.00,,0.00,0.00,0.00,0.00,7.00,22.07,,,6.75
Espresso Decaf,5.00,11.26,,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,11.26,,,3.44
Espresso Doppio,12.00,43.25,,0.00,0.00,,0.00,0.00,0.00,0.00,12.00,43.25,,,13.22
Espresso Intenso,76.00,171.17,,0.00,0.00,,0.00,0.00,0.00,0.00,76.00,171.17,,,52.34
Hot Chocolate,6.00,18.92,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,18.92,,,5.78
Latte,2.00,6.31,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,6.31,,,1.93
Tea,17.00,30.63,,0.00,0.00,,0.00,0.00,0.00,0.00,17.00,30.63,,,9.37
Hot Drinks,138.00,327.03,,0.00,0.00,,0.00,0.00,0.00,0.00,138.00,327.03,,,7.10
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 27 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Non Alcoholic Beverages,"1,428.00","4,605.19",,0.00,0.00,,0.00,0.00,0.00,0.00,"1,428.00","4,605.19",,,5.07
Division: Wine,,,,,,,,,,,,,,,
Group: By the Glass & Carafe,,,,,,,,,,,,,,,
Carafe Blanc de Blanc,11.00,148.65,,0.00,0.00,,0.00,0.00,0.00,0.00,11.00,148.65,,,3.40
Carafe Bordeaux Superieur,25.00,563.08,,0.00,0.00,,0.00,0.00,0.00,0.00,25.00,563.08,,,12.88
Carafe Entre 2 Mers White,6.00,145.94,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,145.94,,,3.34
Carafe House Wine Red,26.00,421.62,,0.00,0.00,,0.00,0.00,0.00,0.00,26.00,421.62,,,9.64
Carafe Kefraya Myst,7.00,88.29,,0.00,0.00,,0.00,0.00,0.00,0.00,7.00,88.29,,,2.02
Carafe Reve Blanc,5.00,67.57,,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,67.57,,,1.55
Glass Blanc de Blanc,57.00,359.46,,0.00,0.00,,0.00,0.00,0.00,0.00,57.00,359.46,,,8.22
Glass Bordeaux Superieur,120.00,972.96,,0.00,0.00,,0.00,0.00,0.00,0.00,120.00,972.96,,,22.25
Glass Entre Deux Mers White,30.00,243.24,,0.00,0.00,,0.00,0.00,0.00,0.00,30.00,243.24,,,5.56
Glass House Wine Red,136.00,980.15,,0.00,0.00,,0.00,0.00,0.00,0.00,136.00,980.15,,,22.42
Glass Kefraya Myst,15.00,81.08,,0.00,0.00,,0.00,0.00,0.00,0.00,15.00,81.08,,,1.85
Glass Reve Blanc,11.00,69.37,,0.00,0.00,,0.00,0.00,0.00,0.00,11.00,69.37,,,1.59
Glass Sparkling Wine,32.00,230.63,,0.00,0.00,,0.00,0.00,0.00,0.00,32.00,230.63,,,5.28
By the Glass & Carafe,481.00,"4,372.03",,0.00,0.00,,0.00,0.00,0.00,0.00,481.00,"4,372.03",,,100.00
Group: Prosecco,,,,,,,,,,,,,,,
Martini Prosecco,2.00,50.45,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,50.45,,,100.00
Prosecco,2.00,50.45,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,50.45,,,1.14
Group: Red Wine - Europe,,,,,,,,,,,,,,,
I Heart Merlot 2023,2.00,63.06,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,63.06,,,32.11
Victoria Tournon Mathilda,2.00,133.33,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,133.33,,,67.89
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 28 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Red Wine - Europe,4.00,196.40,,0.00,0.00,,0.00,0.00,0.00,0.00,4.00,196.40,,,4.25
Group: Red Wine - France,,,,,,,,,,,,,,,
Clou Du Pin Bordeaux Superieur,3.00,127.03,,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,127.03,,,19.97
CÔTES DU RHÔNE aprices d’Antoine 2023,6.00,302.70,,0.00,0.00,,0.00,0.00,0.00,0.00,6.00,302.70,,,47.59
Gigondas 2015,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
Haut-Medoc de Giscours,1.00,133.33,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,133.33,,,20.96
"Pinot Noir, Ropiteau",1.00,72.97,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,72.97,,,11.47
Red Wine - France,11.00,636.03,,0.00,0.00,,0.00,0.00,0.00,0.00,11.00,636.03,,,12.10
Group: Red Wine - Lebanon,,,,,,,,,,,,,,,
Altitudes Ixsir,29.00,862.17,,0.00,0.00,,0.00,0.00,0.00,0.00,29.00,862.17,,,51.34
Chateau Marsyas Red,1.00,67.57,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,67.57,,,4.02
Couqley By Iris Domain,9.00,259.46,,0.00,0.00,,0.00,0.00,0.00,0.00,9.00,259.46,,,15.45
Hochar,2.00,93.69,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,93.69,,,5.58
Ksara Cabernet Sauvignon,10.00,315.32,,0.00,0.00,,0.00,0.00,0.00,0.00,10.00,315.32,,,18.78
Litaj,1.00,41.44,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,41.44,,,2.47
Phoenician Gate,1.00,39.64,,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,39.64,,,2.36
Red Wine - Lebanon,53.00,"1,679.29",,0.00,0.00,,0.00,0.00,0.00,0.00,53.00,"1,679.29",,,24.22
Group: Rose Wine,,,,,,,,,,,,,,,
Myst Rose,2.00,34.23,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,34.23,,,100.00
Rose Wine,2.00,34.23,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,34.23,,,0.49
Group: White Wine - Europe,,,,,,,,,,,,,,,
I Heart Sauvignon Blanc 2023,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
White Wine - Europe,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
,,,,,,,,,,,To Date: 31-Jan-2026,,,,,,,,,,,,,,
14-Feb-26,,,,,,From Date: 01-Jan-2026,,,,,,,,,,,,,,,,Page 29 of,, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,,,,,,,,,,,
Description,,,Qty,,Mode 1,,,Qty,,Mode 2,,,Qty,,Mode 3,Qty,Mode 4,,Qty,,Total Amount,,,,%
Group: White Wine - France,,,,,,,,,,,,,,,,,,,,,,,,,
"Entre 2 Mers, Chateau Martinon 2023 White",,,1.00,,42.34,,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,1.00,,42.34,,,,100.00
White Wine - France,,,1.00,,42.34,,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,1.00,,42.34,,,,0.60
Group: White Wine - Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,
